author_id,inbound,created_at
AskAmex,False,"@115807 Apologies for all of the issues. If you have time to chat securely with me, I would be happy to review. ^Rachel"
115807,True,@AskAmex Sure. Please drop me a message now.
AskAmex,False,@115807 Great. Please go to https://t.co/crJMnNwi0H log in and select code 10307  and we will continue our conversation there. ^RK
115807,True,@AskAmex Amex Platinum and Amex everyday card.
AskAmex,False,@115807 I am so sorry to hear that. Which U.S. based card do you have? Pls do not share any personal info.
115807,True,@AskAmex Nope. They weren’t ready to listen what I wanted to say and if I had any questions about anything else and hung up on me.
AskAmex,False,"@115807 Hi there, I am so sorry to her that. what exactly is the issue you are having?"
115807,True,@AskAmex Thought Amex values their customers. But boy you got really bad reps on the customer service.
McDonalds,False,@115808 It’s getting all sorts of saucy over here this #Halloween. #TrickorTweet https://t.co/aNlYZYvL1U
115808,True,@McDonalds Treat!
McDonalds,False,So what’ll it be this #Halloween: a trick or a treat? Let us know below. #TrickorTweet https://t.co/xwjAZp0C2v
McDonalds,False,"@115809 Our heart’s beating faster over here, and it’s not from all the scares. #TrickorTweet https://t.co/Wte8FLiFJ7"
115809,True,@McDonalds Treat me!
McDonalds,False,@115810 Chocolate chip cookies + McFlurry = everything you’ve ever been missing. #TrickorTweet https://t.co/4YfWChLNKT
115810,True,@McDonalds Can I get uhhhhhhhhhh... treat?
YahooCare,False,@115811 Hi - are you receiving an error message when trying to link the account?
115811,True,"@115812 I cant Connect my Interactive Broker ( Canada) with yahoo finance App in ios 11, Any suggestions.. ??"
AskLyft,False,"@115813 Hi there, thanks for reaching out. Please send us a DM so we can continue our conversation. https://t.co/SXpdictw1A"
115813,True,@AskLyft I have to be at work at 2pm tomorrow. My new phone is being overnighted but it may not be there until then. I have no other ride.
UPSHelp,False,@115814 Please let us know how we can help and DM your tracking # using this link. ^MC https://t.co/wKJHDXWGRQ
115814,True,whats wrong w/ amazon leavin shit outside like ups...🤔
UPSHelp,False,@115815 I'm sorry to hear that. Let us know what happened and if you have a tracking # please send that too. ^MC https://t.co/wKJHDXWGRQ
115815,True,@115816 that small biz tyrant a dime yo. nice @115817
115816,True,"Worth the squeeze: when you’ve got us helping you along the way, owning your own #smallbiz can be quite fruitful! https://t.co/AgBM1TRAcD"
Delta,False,"@115818 Glad to check. Pls, DM your confirmation number for assistance.  *QB https://t.co/6iDGBJAc2m"
115818,True,@Delta DM sent
115818,True,@DELTA i booked my flight using delta amex card. Checking in now &amp; was being charged for baggage
McDonalds,False,@115819 Don't forget - this Sunday is Bring Your Grandma to McDonald's Day. See you then!
115819,True,@McDonalds My granny will be attending @ the McD’s in Heaven!  Would give anything to be able to bring her myself!
115819,True,My grandma's laying #Poolside thanks to @McDonalds delicious New #ButtermilkCrispyTenders https://t.co/4sy9hatKTi
AmazonHelp,False,"@115820 I'm sorry we've let you down! Without providing any personal information, will you describe the issue? We'd love to help. ^TN"
115820,True,"@AmazonHelp 3 different people have given 3 different answers and I still don't have my order. Says delivered Saturday, was not, I was home all day"
AmazonHelp,False,@115820 We'd like to take a further look into this with you! Please reach us by phone or chat here: https://t.co/hApLpMlfHN ^AG
115820,True,"@AmazonHelp I frankly don't have the patience for another chat with your ""customer service"" people today."
115820,True,Way to drop the ball on customer service @115821 so pissed right now!
AmazonHelp,False,"@115822 I am unable to affect your account via Twitter. For real time support, phone or chat use this link: https://t.co/hApLpMlfHN ^CH"
115822,True,@115823 I want my amazon payments account CLOSED.  dm me please.
AmazonHelp,False,"@115824 Hi, wir erhalten die Filme/Serien so vom jeweiligen Studio. Gebe ich aber direkt als Feedback dorthin weiter. Gruß ^JS"
115824,True,"@AmazonHelp Okay, danke für die Info"
AmazonHelp,False,@115824 Wir haben zu danken. Schönen Abend noch. ^JS
115824,True,"@115825 also, beim Addams Family-Film in Prime sind Bild und Ton nicht wirklich synchron. Wie kommt's?"
AmazonHelp,False,@115826 I'm sorry for the wait. You'll receive an email as soon as we have an estimated delivery date. ^FJ
115827,True,@AmazonHelp @115826 Yeah this is crazy we’re less than a week away and still no Shipping Information on something that we Pre-ordered back in August
AmazonHelp,False,@115827 Thanks for your patience. ^KM
115826,True,@115828 How about you guys figure out my Xbox One X project Scorpio edition first. No expected delivery or shipping date and it’s only a week away
115828,True,PLAYERUNKNOWN'S BATTLEGROUNDS is now available for preorder on Xbox One consoles - https://t.co/bqLHcBDqAb https://t.co/muLIqeHq0o
AmazonHelp,False,@115829 I'm sorry your order arrived in this condition! Please reach out to us for available options: https://t.co/JzP7hlA23B ^DG
115829,True,"@115830 my package was ‘accidentally’ opened.. 4 items missing worth £97.
You need better delivery drivers!! https://t.co/f6SaVBSMqM"
AmazonHelp,False,@115831 I'm sorry for the wait. Please reach out to us so we can take a closer look at this delivery: https://t.co/JzP7hlA23B ^SH
115831,True,@115821 @AmazonHelp why is my order at my local courier for the last 6 days and still hasn’t been delivered to me?? Over 1 week late 😡
AmazonHelp,False,@115832 Alexa says both styles are working for you! My vote goes to the Flamingo look! ^SE
115832,True,"Thanks for the style advice, @115833 look ...I think? #Halloween2017 #flamingo https://t.co/XvI54La043"
AmazonHelp,False,@115834 Were you able to reach us at the link DW provided? ^TR
115834,True,@AmazonHelp Hi ready for some help
AmazonHelp,False,"@115834 The Echo Show is supported, please reach us for some live troubleshooting at your convenience: https://t.co/hApLpMlfHN ^DW"
115834,True,@AmazonHelp Is the Echo Show no longer supported?
115834,True,@AmazonHelp Nothing there helped me with the Echo Show
AmazonHelp,False,"@115834 Oh no, I'm sorry for the issues! For troubleshooting, please check out our Echo Help pages here: https://t.co/a31c4ynHES ^SG"
115834,True,"Bought an @115821 Echo Show and it won’t recognize a single @AmazonHelp account in our household. WTF, guys?"
AmazonHelp,False,@115835 I'm so sorry you didn't receive your parcel! We'd like a chance to look into this with you here: https://t.co/JzP7hlA23B ^SY
115835,True,@AmazonHelp That page is useless - doesn’t allow me to state it hasn’t been delivered; only tells me it has! How can you sort this out?
AmazonHelp,False,@115835 You can also request a call back here Martin https://t.co/zH8UlhTGcc ^KM
115835,True,.@AmazonHelp Item has not been delivered but tracking says it was handed to me over an hour ago... 2nd time this has happened. Sort it out https://t.co/42W82GcARk
AmazonHelp,False,@115836 Thanks for bringing this to our attention! Please also leave packing feedback here: https://t.co/PMiShxgPvp so we may improve.^KL
115836,True,"In response to your @115830 packing video, this packaging was for a 2ft washing line pole @115837 https://t.co/X21SQHgC0K"
AmazonHelp,False,@115838 Oh no! We want to hear more about your experience with AMZL. Please provide your feedback here: https://t.co/hApLpMlfHN ^SH
115838,True,"@AmazonHelp I don't want a form to fill out that logs a response no one reads. I want to prevent AMZL from touching my stuff. Possible, or no?"
AmazonHelp,False,"@115838 Is there a current order you're having difficulties with? Please let us know, we'd like to help! ^KL"
115838,True,@AmazonHelp Already started the return. UPS gets it from my doorstep tomorrow. Order 111-5014070-4118645
AmazonHelp,False,@115838 Provide your details here: https://t.co/6f6cWZv7vm and my team will escalate the order to Amazon Logistics for feedback. ^EZ
115838,True,@AmazonHelp Is it possible to prevent AMZL from delivering my packages moving forward? Stuff is either lost/stolen/broken EVERY time.
AmazonHelp,False,@115839 Let us know if there’s anything else we can do for you! We're happy to help out any way we can! ^FR
115839,True,"@AmazonHelp Already handled, just venting. It was a pretty big bummer."
AmazonHelp,False,@115839 I'm sorry your book arrived this way! You can find replacement/refund options here: https://t.co/zRrkpVcaDF ^VS
115839,True,"@115821, it’d be nice if the book I waited 4 months for wasn’t damaged inside of an undented box. #twinpeaks #twin… https://t.co/Lac4K7iQzJ https://t.co/JroqJKrH9Q"
AmazonHelp,False,@115840 ¡Que lindoooooooooo! 😍🐶🎃 ^JJ https://t.co/YSOVnjaPrO
115840,True,@115841 @115821 Feliz #Halloween2017 https://t.co/edHbRDnM8x
115841,True,CONCURSO 👻🎃:Tarjetas regalo en @115821 por tu foto en la cama disfrazado y #ColchonMorfeoHalloween en los post promo:https://t.co/xAsY6KwLZa https://t.co/7yOZvlwBwN
AmazonHelp,False,"@115842 Oh no! Please contact us via phone/chat here: https://t.co/JzP7hlA23B
We're unable to view order details via Twitter. ^KL"
115842,True,"@AmazonHelp delivery I paid for today,didn’t arrive.why not?i paid enough for it.where is it??I’m unhappy.refund the delivery charge"
AmazonHelp,False,@115843 You're not lion! She even shows witch way is up! That's quite the wardrobe! ^AC
115843,True,@AmazonHelp Aww your reply made her night!
115843,True,"Anna Inspired in idea lab at school to be @115821 package being shipped to Narnia! ""Amazon can go anywhere"" according to Anna. https://t.co/TyvKhuu7su"
AmazonHelp,False,@115844 Oh my! I'm sorry for the troubles! Contact us by Phone or Chat: https://t.co/JzP7hlA23B &amp; we'll be glad to help! ^FR
115844,True,@AmazonHelp I just said it's been sorted! I've been refunded! I'm just not impressed with the service any more.
115844,True,@115845 They sent the feckin' order to Germany! Some dozy driver is looking for an address in the wrong country! I'm so done with Amazon!
